sale_type,sold_date,property_type,address,city,zip_or_postal_code,price,beds,baths,location,square_feet,lot_size,year_built,days_on_market,price_per_square_feet,hoa_per_month,status,source
PAST SALE,March-15-2019,Condo/Co-op,7340 Skillman St #1221,Dallas,75231,85000,1,1,Oaks On The Bend Condos Ph 01-04,663,275865,1983,25,128,220,Sold,NTREIS
PAST SALE,March-29-2019,Single Family Residential,2902 Don St,Dallas,75227,85000,2,1,Lewis,784,9757,1948,11,108,,Sold,NTREIS
PAST SALE,March-15-2019,Single Family Residential,2428 Kavasar Dr,Dallas,75241,85900,3,2,Alameda Heights,864,9845,1940,25,99,,Sold,NTREIS
PAST SALE,January-10-2019,Single Family Residential,1703 Danube Dr,Dallas,75216,86500,3,2,Cedar Crest,1794,16030,1952,89,48,,Sold,NTREIS
PAST SALE,February-15-2019,Condo/Co-op,5809 Marvin Loving Dr #510,Garland,75043,86900,1,1,Faulkner Point 9 Hillpoint Ph 02,731,119572,1984,53,119,148,Sold,NTREIS
PAST SALE,January-23-2019,Single Family Residential,2851 Kilburn Ave,Dallas,75216,86900,3,1,Verterans,1333,10149,1950,76,65,,Sold,NTREIS
PAST SALE,March-18-2019,Single Family Residential,4510 Gracey St,Dallas,75216,87900,3,2,Bellevue,824,9888,1954,22,107,,Sold,NTREIS
PAST SALE,March-22-2019,Townhouse,3121 Park Ln #1189,Dallas,75220,89000,3,2,Park Lane Twnhms Ph 02,1193,397485,1969,18,75,644,Sold,NTREIS
PAST SALE,January-18-2019,Single Family Residential,1410 S Ewing Ave,Dallas,75216,89500,3,1,Glenwood Add,1436,6752,1941,81,62,,Sold,NTREIS
PAST SALE,February-20-2019,Condo/Co-op,7340 Skillman St #1220,Dallas,75231,89900,1,1,Oaks On The Bend Condos Ph 01-04,595,275865,1983,48,151,198,Sold,NTREIS
PAST SALE,March-28-2019,Single Family Residential,7527 Ryanridge,Dallas,75232,89900,3,2,OLDE FARMS ESTATES,1316,10890,1965,12,68,,Sold,NTREIS
PAST SALE,January-10-2019,Condo/Co-op,4635 Country Creek Dr #1070,Dallas,75236,89995,2,2,Country Condos Creek,1046,865276,1974,89,86,308,Sold,NTREIS
PAST SALE,February-4-2019,Single Family Residential,1201 Candise Ct,Mesquite,75149,89999,3,1,Oak Ridge Estates,1118,10411,1958,64,81,,Sold,NTREIS
PAST SALE,March-26-2019,Single Family Residential,4167 Gladewater Rd,Dallas,75216,89999,3,2,Oak Cliff Gardens,1100,7100,1940,14,82,,Sold,NTREIS
PAST SALE,February-26-2019,Single Family Residential,7500 S R L Thornton Fwy,Dallas,75232,90000,2,1,Beckley Hills Add,864,6490,1962,42,104,,Sold,NTREIS
PAST SALE,February-5-2019,Single Family Residential,1298 Whispering Trl,Dallas,75241,90000,3,2,Singing Hills,1295,7057,1958,63,69,,Sold,NTREIS
PAST SALE,March-28-2019,Single Family Residential,6117 Singing Hills Dr,Dallas,75241,90000,3,1.5,Singing Hills,1272,,1962,12,71,,Sold,NTREIS
PAST SALE,March-8-2019,Single Family Residential,9720 Kittyhawk Ln,Dallas,75217,90000,4,1.5,Silver Meadow,1312,7536,1961,32,69,,Sold,NTREIS
PAST SALE,January-18-2019,Condo/Co-op,10406 High Hollows Dr #126,Dallas,75230,92000,1,1.5,High Hollows Condo,928,242455,1969,81,99,219,Sold,NTREIS
PAST SALE,March-18-2019,Single Family Residential,3420 Detonte St,Dallas,75223,92000,3,2,Dolphin Heights,1348,5924,2005,22,68,,Sold,NTREIS
PAST SALE,March-1-2019,Single Family Residential,3514 Pacesetter Dr,Dallas,75241,93500,3,1.5,Highland Hills 18,1036,7405,1971,39,90,,Sold,NTREIS
PAST SALE,February-26-2019,Single Family Residential,1930 N Prairie Creek Rd,Dallas,75217,95000,2,2,Bruton Terrace,1486,9932,1958,42,64,,Sold,NTREIS
PAST SALE,February-28-2019,Single Family Residential,2629 Kellogg Ave,Dallas,75216,95000,3,2,Cedar Crest Heights,1269,6839,1983,40,75,,Sold,NTREIS
PAST SALE,January-30-2019,Condo/Co-op,7431 Holly Hill Dr #236,Dallas,75231,95000,2,2,Copperrun Condos Ph 02,960,122273,1979,69,99,254,Sold,NTREIS
PAST SALE,March-11-2019,Single Family Residential,10821 Big Thicket Dr,Dallas,75217,95000,3,2,Forest Grove,1182,5924,1981,29,80,,Sold,NTREIS
PAST SALE,March-11-2019,Condo/Co-op,10598 High Hollows Dr #194,Dallas,75230,95000,1,1,Hollows North Condo,885,452850,1970,29,107,438,Sold,NTREIS
PAST SALE,March-13-2019,Condo/Co-op,5550 Spring Valley Rd,Dallas,75254,95000,1,1,Casa Blanca Condo,545,,1983,27,174,155,Sold,NTREIS
PAST SALE,February-1-2019,Single Family Residential,2038 Bickers St,Dallas,75212,95900,2,1,Victory Gardens 05 Sec 02,696,6490,1948,67,138,,Sold,NTREIS
PAST SALE,January-15-2019,Condo/Co-op,6620 Eastridge Dr #219,Dallas,75231,95900,2,2,Eastridge Terrace Condo,1028,141570,1970,84,93,303,Sold,NTREIS
PAST SALE,January-30-2019,Condo/Co-op,4456 Chaha Rd #206,Garland,75043,95900,1,1,Faulkner Point 02,783,590020,1981,69,122,158,Sold,NTREIS
PAST SALE,March-29-2019,Single Family Residential,10312 Nantucket Village Ct,Dallas,75227,96000,4,2.5,NANTUCKET VILLAGE NORTH,1362,2831,1983,11,70,,Sold,NTREIS
PAST SALE,March-5-2019,Condo/Co-op,4748 Old Bent Tree Ln #1303,Dallas,75287,96000,1,1,Parkway Lane Ph I,575,1437,1985,35,167,143,Sold,NTREIS
PAST SALE,February-22-2019,Single Family Residential,9916 Hustead St,Dallas,75217,97000,3,1,Williamsburg Square 02,1105,2919,1982,46,88,,Sold,NTREIS
PAST SALE,March-11-2019,Single Family Residential,4607 Crozier St,Dallas,75215,97000,3,2,Amorella Place,1920,7231,1926,29,51,,Sold,NTREIS
PAST SALE,February-11-2019,Single Family Residential,8905 Comer Dr,Dallas,75217,98000,2,1,Oak Hill Park,768,8494,1949,57,128,,Sold,NTREIS
PAST SALE,March-22-2019,Single Family Residential,2339 Bluffton Dr,Dallas,75228,98000,3,1,Casa Terrace,976,7449,1955,18,100,,Sold,NTREIS
PAST SALE,February-20-2019,Single Family Residential,2376 Blue Creek Dr,Dallas,75216,99000,3,1.5,Horizon Estates,1176,7536,1958,48,84,,Sold,NTREIS
PAST SALE,February-8-2019,Single Family Residential,3823 Mehalia Dr,Dallas,75241,99000,3,1,Highland Hills,924,6665,1961,60,107,,Sold,NTREIS
PAST SALE,January-16-2019,Single Family Residential,1522 Shepherd Ln,Dallas,75253,99000,3,2,York Pk Add,1628,38899,1964,83,61,,Sold,NTREIS
PAST SALE,March-5-2019,Single Family Residential,1426 Strickland St,Dallas,75216,99000,4,1.5,Strickland 3385 024 007,1700,,1920,35,58,,Sold,NTREIS
PAST SALE,January-31-2019,Condo/Co-op,4323 Brown St #246,Dallas,75219,99500,1,1,Plaza 02 Condo,682,30448,1972,68,146,269,Sold,NTREIS
PAST SALE,February-7-2019,Multi-Family (2-4 Unit),4950 Berridge Ln,Dallas,75227,99900,2,2,Lomax Add,1105,3615,1987,61,90,,Sold,NTREIS
PAST SALE,January-22-2019,Condo/Co-op,6646 E LOVERS Ln #107,Dallas,75214,99900,2,1,OAKS ON THE LANE CONDO PH 1,848,219020,1979,77,118,308,Sold,NTREIS
PAST SALE,February-14-2019,Single Family Residential,714 Mentor Ave,Dallas,75216,100000,4,2,Glendale,1184,8059,1953,54,84,,Sold,NTREIS
PAST SALE,January-15-2019,Single Family Residential,2913 Wanda Way,Seagoville,75159,100000,3,1.5,Robinwood Estates,1208,13939,1955,84,83,,Sold,NTREIS
PAST SALE,March-1-2019,Single Family Residential,2123 Alaska Ave,Dallas,75216,100000,3,1,Trinity Heights,1144,7057,1924,39,87,,Sold,NTREIS
PAST SALE,March-18-2019,Condo/Co-op,7660 Skillman St #203,Dallas,75231,100000,1,1,Dutch Creek Condos,660,137562,1983,22,152,139,Sold,NTREIS
PAST SALE,March-27-2019,Single Family Residential,1114 Newport Ave,Dallas,75224,100000,2,1,Elmwood Add 01 Instl,901,7536,1924,13,111,,Sold,NTREIS
PAST SALE,March-6-2019,Single Family Residential,4210 Clark College Dr,Dallas,75241,100000,3,1.5,College Park 2nd Inst,1083,7492,1970,34,92,,Sold,NTREIS
PAST SALE,March-9-2019,Single Family Residential,3722 Hamilton Ave,Dallas,75210,100058,3,1.5,ALEX CAMPS SECOND AVE ADD,1540,,1926,31,65,,Sold,NTREIS
PAST SALE,February-13-2019,Single Family Residential,2803 Fordham Rd,Dallas,75216,100895,3,2,Oak Cliff Estates,1248,28270,2006,55,81,,Sold,NTREIS
PAST SALE,March-22-2019,Condo/Co-op,11311 Audelia Rd #213,Dallas,75243,101000,2,1.5,Springtree Crossing Condos,1017,426496,1982,18,99,245,Sold,NTREIS
PAST SALE,February-15-2019,Condo/Co-op,5049 Cedar Springs Rd #221,Dallas,75235,104000,1,1,LES CHATEAUX,806,130680,1963,53,129,355,Sold,NTREIS
PAST SALE,January-15-2019,Condo/Co-op,4464 Chaha Rd #104,Garland,75043,104994,2,2,Faulkner Point 02,958,590020,1981,84,110,248,Sold,NTREIS
PAST SALE,February-19-2019,Single Family Residential,2270 E Ann Arbor Ave,Dallas,75216,105000,2,1.5,Evelyn Heights,816,5532,1930,49,129,,Sold,NTREIS
PAST SALE,February-8-2019,Single Family Residential,3718 Hilda Cir,Dallas,75241,105000,3,1,Highland Hills,792,7623,1961,60,133,,Sold,NTREIS
PAST SALE,January-17-2019,Single Family Residential,839 Wideman Dr,Dallas,75217,105000,3,1.5,Toungate Acres,1144,7275,1963,82,92,,Sold,NTREIS
PAST SALE,January-18-2019,Condo/Co-op,3810 Inwood Rd #112,Dallas,75209,105000,1,1,Tradewinds Condos,665,,1958,81,158,167,Sold,NTREIS
PAST SALE,January-22-2019,Condo/Co-op,8750 Park Ln #41,Dallas,75231,105000,2,2,Hill On Park Lane Condos,1257,92609,1982,77,84,449,Sold,NTREIS
PAST SALE,January-28-2019,Single Family Residential,3220 Cleveland St,Dallas,75215,105000,4,2,Chestnut Hill,1484,6752,2005,71,71,,Sold,NTREIS
PAST SALE,March-11-2019,Single Family Residential,10316 Sandra Lynn Dr,Dallas,75228,105000,2,1,Country Club Park 02,1192,7449,1955,29,88,,Sold,NTREIS
PAST SALE,March-22-2019,Condo/Co-op,2627 Douglas Ave #111,Dallas,75219,105000,1,1,Plaza Condo,594,,1972,18,177,172,Sold,NTREIS
PAST SALE,March-22-2019,Single Family Residential,4823 Bromfield St,Dallas,75216,105000,3,1,Ann Arbor,1092,7100,1954,18,96,,Sold,NTREIS
PAST SALE,March-4-2019,Condo/Co-op,3810 Inwood Rd #107,Dallas,75209,105000,1,1,Tradewinds Condos,665,,1958,36,158,167,Sold,NTREIS
PAST SALE,March-5-2019,Single Family Residential,4102 carpenter Ave,Dallas,75210,105000,3,1,BERTRAND PLACE 2297,1314,54406440,1957,35,80,,Sold,NTREIS
PAST SALE,February-20-2019,Single Family Residential,1102 Galloway Ave,Dallas,75216,107000,3,1,Brentwood,1250,6926,1940,48,86,,Sold,NTREIS
PAST SALE,February-28-2019,Single Family Residential,9931 Mountain Bend Cir,Dallas,75217,107000,3,1,Williamsburg Squaqre Sec 01,845,3049,1982,40,127,,Sold,NTREIS
PAST SALE,February-8-2019,Condo/Co-op,7340 Skillman St #404,Dallas,75231,107000,2,1,Oaks On The Bend Condos,855,275865,1982,60,125,340,Sold,NTREIS
PAST SALE,March-20-2019,Single Family Residential,2150 Utica Dr,Dallas,75227,107000,3,1.5,Piedmont,1563,7884,1955,20,68,,Sold,NTREIS
PAST SALE,February-28-2019,Condo/Co-op,9600 Royal Ln #616,Dallas,75243,107500,1,1,Trinity Royal Condos,745,157034,1983,40,144,180,Sold,NTREIS
PAST SALE,January-25-2019,Condo/Co-op,9601 Forest Ln #1321,Dallas,75243,108000,2,2,Forestwood On Creek Condos,1045,169448,1983,74,103,225,Sold,NTREIS
PAST SALE,February-11-2019,Single Family Residential,9515 Brewster St,Dallas,75227,109900,3,1,Park Independence,1141,3311,1982,57,96,,Sold,NTREIS
PAST SALE,February-27-2019,Single Family Residential,906 10th St,Grand Prairie,75051,109900,3,1.5,Lake Drive Park,1110,8189,1949,41,99,,Sold,NTREIS
PAST SALE,February-28-2019,Single Family Residential,5542 Bernal Dr,Dallas,75212,109900,4,2,Westwood 02,1713,10890,1920,40,64,,Sold,NTREIS
PAST SALE,March-29-2019,Single Family Residential,2539 Larry Dr,Dallas,75228,109900,3,1,Peavy Park,894,8276,1954,11,123,,Sold,NTREIS
PAST SALE,February-8-2019,Single Family Residential,3802 Dawes St,Dallas,75211,109999,2,1,Bluebonnet Acres,910,10890,1950,60,121,,Sold,NTREIS
PAST SALE,March-12-2019,Single Family Residential,1256 Cedar Haven Ave,Dallas,75216,109999,2,1,Cedar Haven Rev,956,10977,1946,28,115,,Sold,NTREIS
PAST SALE,February-22-2019,Single Family Residential,4435 Frank St,Dallas,75210,110000,3,2.5,Magnolia Park,1420,4617,2018,46,77,,Sold,NTREIS
PAST SALE,January-15-2019,Single Family Residential,8140 Bambi St,Dallas,75217,110000,4,2,Newman Park Annex,1500,8756,1954,84,73,,Sold,NTREIS
PAST SALE,January-15-2019,Single Family Residential,6328 Harmony Ln,Dallas,75241,110000,3,2,Singing Hills Add 05,1078,9060,1961,84,102,,Sold,NTREIS
PAST SALE,January-22-2019,Single Family Residential,423 Avenue J,Dallas,75203,110000,2,1,Skyline Heights Rev,900,5489,1941,77,122,,Sold,NTREIS
PAST SALE,January-25-2019,Single Family Residential,2203 Glenfield Ave,Dallas,75224,110000,2,1,Clearview Park 02,838,7275,1949,74,131,,Sold,NTREIS
PAST SALE,January-28-2019,Single Family Residential,2357 Ballycastle Dr,Dallas,75228,110000,3,1,Casa View Hills,1140,8015,1953,71,96,,Sold,NTREIS
PAST SALE,March-14-2019,Single Family Residential,4601 Wadsworth Dr,Dallas,75216,110000,3,2,Christian Heights,2062,18077,1954,26,53,,Sold,NTREIS
PAST SALE,March-15-2019,Single Family Residential,2306 Alaska Ave,Dallas,75216,110000,3,2,Trinity Heights,1056,7057,1948,25,104,,Sold,NTREIS
PAST SALE,March-22-2019,Condo/Co-op,4440 Chaha Rd #204,Garland,75043,110000,2,2,Faulkner Point 02,958,590020,1981,18,115,272,Sold,NTREIS
PAST SALE,March-4-2019,Single Family Residential,3820 MALDEN,Dallas,75216,110000,3,2,LIBERTY HEIGHTS,1208,,1955,36,91,,Sold,NTREIS
PAST SALE,February-14-2019,Condo/Co-op,4859 Cedar Springs Rd #241,Dallas,75219,112500,1,1,River Oaks Condos,665,287888,1970,54,169,284,Sold,NTREIS
PAST SALE,March-8-2019,Single Family Residential,1203 Ridgewood Dr,Dallas,75217,114500,3,1,Home Gardens,1031,7710,1955,32,111,,Sold,NTREIS
PAST SALE,January-14-2019,Condo/Co-op,4859 Cedar Springs Rd #242,Dallas,75219,114900,1,1,River Oaks Condos,665,287888,1970,85,173,284,Sold,NTREIS
PAST SALE,January-31-2019,Condo/Co-op,5837 Copperwood Ln #1133,Dallas,75248,114900,1,1,Prestonwood Country Club Condos,668,481382,1968,68,172,300,Sold,NTREIS
PAST SALE,March-29-2019,Single Family Residential,1919 E Ledbetter Dr,Dallas,75216,114900,3,1,Glendale Acres,1124,6055,1940,11,102,,Sold,NTREIS
PAST SALE,January-11-2019,Single Family Residential,4007 Hamilton Ave,Dallas,75210,114999,3,2,Camps Alex,1736,4792,2004,88,66,,Sold,NTREIS
PAST SALE,February-11-2019,Single Family Residential,10493 Ferguson Rd,Dallas,75228,115000,2,1,Casa View Hills,1191,8059,1952,57,97,,Sold,NTREIS
PAST SALE,February-11-2019,Single Family Residential,536 Rowland Ave,Dallas,75217,115000,3,1,Rowland Heights,1024,10324,1950,57,112,,Sold,NTREIS
PAST SALE,February-1-2019,Single Family Residential,9281 Seaway Dr,Dallas,75217,115000,3,2,Bruton Terrace,1503,13678,1960,67,77,,Sold,NTREIS
PAST SALE,February-5-2019,Condo/Co-op,9600 Royal Ln #708,Dallas,75243,115000,2,2,Trinity Royal Condos,1064,157034,1983,63,108,258,Sold,NTREIS
PAST SALE,January-11-2019,Single Family Residential,323 Nimitz Dr,Dallas,75224,115000,2,1,Wynnewood,1016,7797,1949,88,113,,Sold,NTREIS
PAST SALE,January-18-2019,Condo/Co-op,10401 High Hollows Dr #201,Dallas,75230,115000,2,2,High Hollows Condo,1205,242455,1969,81,95,284,Sold,NTREIS
PAST SALE,January-24-2019,Single Family Residential,405 Murdock Rd,Dallas,75217,115000,4,2,Newman Park,1199,7492,1955,75,96,,Sold,NTREIS
PAST SALE,January-30-2019,Condo/Co-op,15926 STILLWOOD St #1071,Dallas,75248,115000,1,1,presentwood country club condos,612,481382,1968,69,188,275,Sold,NTREIS
PAST SALE,January-31-2019,Single Family Residential,3444 Cronk Ln,Dallas,75227,115000,3,1,Cedar Lake Add,1172,11674,1949,68,98,,Sold,NTREIS
PAST SALE,March-11-2019,Single Family Residential,2427 Kingston St,Dallas,75211,115000,1,1,Sunset,728,7057,1924,29,158,,Sold,NTREIS
PAST SALE,March-1-2019,Single Family Residential,6539 Godfrey Ave,Dallas,75217,115000,2,1,Evergreen Acres,769,7492,1957,39,150,,Sold,NTREIS
PAST SALE,March-15-2019,Single Family Residential,6637 Overlook Dr,Dallas,75227,115000,4,2,Military Park 03,1895,7841,1947,25,61,,Sold,NTREIS
PAST SALE,March-20-2019,Single Family Residential,1843 LEATH St,Dallas,75212,115000,3,1,Roosevelt Manor 1st Inst,1414,6795,1950,20,81,,Sold,NTREIS
PAST SALE,March-4-2019,Condo/Co-op,9254 Forest Ln #904,Dallas,75243,115000,2,2,Trinity Forest Condos,1070,241279,1983,36,107,211,Sold,NTREIS
PAST SALE,January-24-2019,Condo/Co-op,12818 Midway Rd #1083,Dallas,75244,116900,2,2,Las Colonitas Condominiums,864,347130,1970,75,135,284,Sold,NTREIS
PAST SALE,February-26-2019,Single Family Residential,9827 Bluffcreek Dr,Dallas,75227,117000,3,1.5,St Augustine Highlands,1104,7536,1971,42,106,,Sold,NTREIS
PAST SALE,February-15-2019,Single Family Residential,9536 Kerrville St,Dallas,75227,117900,3,1,Park 02 Independence,1113,2526,1983,53,106,,Sold,NTREIS
PAST SALE,March-27-2019,Condo/Co-op,4748 Old Bent Tree Ln #701,Dallas,75287,118000,1,1,Parkway Lane Condo,700,,1985,13,169,177,Sold,NTREIS
PAST SALE,March-22-2019,Single Family Residential,8903 Metz Ave,Dallas,75232,118900,3,2,Uhl Estates,1288,17119,1968,18,92,,Sold,NTREIS
PAST SALE,February-12-2019,Single Family Residential,6903 Racine Dr,Dallas,75232,119000,3,2,Oakland Terrace,1112,9496,1970,56,107,,Sold,NTREIS
PAST SALE,January-28-2019,Single Family Residential,6208 Harmony Ln,Dallas,75241,119000,4,1.5,Singing Hills,1294,8189,1961,71,92,,Sold,NTREIS
PAST SALE,March-12-2019,Single Family Residential,223 W Hobson Ave,Dallas,75224,119000,3,1,Beckley Terrace,1034,6011,1942,28,115,,Sold,NTREIS
PAST SALE,March-20-2019,Single Family Residential,1542 Southerland Ave,Dallas,75203,119000,3,2,Highlands,1514,6578,1936,20,79,,Sold,NTREIS
PAST SALE,March-21-2019,Single Family Residential,5103 Watson Dr,Dallas,75241,119000,3,1,C W Bass,840,10890,1951,19,142,,Sold,NTREIS
PAST SALE,March-25-2019,Single Family Residential,3418 Michigan Ave,Dallas,75216,119500,3,2,Plaza Parks,1271,9583,1952,15,94,,Sold,NTREIS
PAST SALE,February-28-2019,Condo/Co-op,7125 Fair Oaks Ave #6,Dallas,75231,119900,2,2.5,Old Vickery Square Twnhms Condos,1211,130070,1974,40,99,330,Sold,NTREIS
PAST SALE,March-28-2019,Townhouse,222 Creek Cove Dr,Dallas,75217,119900,3,2.5,Creek Cove Villas,1499,2657,2006,12,80,,Sold,NTREIS
PAST SALE,March-29-2019,Single Family Residential,2663 Moffatt Ave,Dallas,75216,119900,3,1.5,Southgate 02,1080,6621,1949,11,111,,Sold,NTREIS
PAST SALE,March-4-2019,Condo/Co-op,4859 Cedar Springs Rd #159,Dallas,75219,119999,1,1,River Oaks Condos,665,287888,1970,36,180,284,Sold,NTREIS
PAST SALE,March-7-2019,Single Family Residential,2539 Kathleen Ave,Dallas,75216,119999,2,1,Fordham Heights Add,800,6621,1950,33,150,,Sold,NTREIS
PAST SALE,February-13-2019,Condo/Co-op,12484 Abrams Rd #2004,Dallas,75243,120000,2,2,Creekbend Condo Ph 01-06,998,783644,1982,55,120,168,Sold,NTREIS
PAST SALE,February-28-2019,Townhouse,1840 Abshire Ln,Dallas,75228,120000,3,2,Apple Gate,1634,3136,1981,40,73,,Sold,NTREIS
PAST SALE,February-5-2019,Single Family Residential,518 Marshalldell Ave,Dallas,75211,120000,2,1,Bronx Park,1107,8930,1925,63,108,,Sold,NTREIS
PAST SALE,February-8-2019,Single Family Residential,10563 Blackjack Oaks Dr,Dallas,75227,120000,3,2,Hillside Oaks Ph 05 02,1297,4835,1987,60,93,,Sold,NTREIS
PAST SALE,January-10-2019,Single Family Residential,1114 Lake Dr,Grand Prairie,75051,120000,2,2,Lake Drive Park,1356,7623,1948,89,88,,Sold,NTREIS
PAST SALE,January-14-2019,Single Family Residential,1700 Tantor Rd,Dallas,75229,120000,2,1,C W ROBERTS UNREC,520,10019,1941,85,231,,Sold,NTREIS
PAST SALE,January-24-2019,Single Family Residential,2858 56th St,Dallas,75241,120000,3,2,Goldmine 04,1392,19428,2006,75,86,,Sold,NTREIS
PAST SALE,March-12-2019,Condo/Co-op,900 S Weatherred Dr Unit 900-E,Richardson,75080,120000,2,1,Shadow Lake Condo Ph 01 & 02,996,101495,1967,28,120,225,Sold,NTREIS
PAST SALE,March-15-2019,Single Family Residential,707 Vermont Ave,Dallas,75216,120000,3,2,Trinity Heights,1696,7928,1936,25,71,,Sold,NTREIS
PAST SALE,March-25-2019,Single Family Residential,10515 Sandra Lynn Dr,Dallas,75228,120000,4,2,Country Club Park 01,1365,7536,1955,15,88,,Sold,NTREIS
PAST SALE,March-29-2019,Single Family Residential,9523 Musgrave Dr,Dallas,75217,120000,3,1,Cole Estates,1680,10062,1953,11,71,,Sold,NTREIS
PAST SALE,February-15-2019,Single Family Residential,7825 Hillard Dr,Dallas,75217,121000,3,1,Buckner Park Add 01 Filing,1080,8146,1952,53,112,,Sold,NTREIS
PAST SALE,January-21-2019,Single Family Residential,1339 E Pentagon Pkwy,Dallas,75216,122400,3,1,Glendale Instl Add 04,1262,7928,1955,78,97,,Sold,NTREIS
PAST SALE,February-11-2019,Condo/Co-op,4748 Old Bent Tree Ln #1904,Dallas,75287,122900,1,1.5,Parkway Lane Ph I,887,1176,1985,57,139,225,Sold,NTREIS
PAST SALE,March-12-2019,Single Family Residential,1554 Yucca Dr,Dallas,75217,122900,3,2,Buckner Heights,1588,7884,1957,28,77,,Sold,NTREIS
PAST SALE,January-28-2019,Single Family Residential,9911 Cedar Mountain Cir,Dallas,75217,123000,3,2,Williamsburg Square Sec 1,1202,3223,1982,71,102,,Sold,NTREIS
PAST SALE,March-22-2019,Single Family Residential,2050 Las Cruces Ln,Dallas,75217,123000,3,2,Hillburn Park,1428,7492,1953,18,86,,Sold,NTREIS
PAST SALE,March-8-2019,Condo/Co-op,12802 Midway Rd #2003,Dallas,75244,123900,2,2,Las Colonitas Condo,851,,1970,32,146,280,Sold,NTREIS
PAST SALE,February-22-2019,Single Family Residential,3846 Happy Canyon Dr,Dallas,75241,124900,4,1,Highland Hills 05,1221,7100,1961,46,102,,Sold,NTREIS
PAST SALE,January-17-2019,Condo/Co-op,4652 Matilda St Unit A,Dallas,75206,124900,1,1,Terrace Condo,738,179424,1968,82,169,251,Sold,NTREIS
PAST SALE,January-25-2019,Vacant Land,221 S Garrett Ave,Dallas,75214,124900,0,,J D Aldredge Rev,,3223,,74,,,Sold,NTREIS
PAST SALE,March-5-2019,Single Family Residential,2520 Healey Dr,Dallas,75228,124900,3,1,Peavy Park,1338,8625,1954,35,93,,Sold,NTREIS
PAST SALE,March-8-2019,Single Family Residential,3903 Mehalia Dr,Dallas,75241,124900,3,1,Highland Hills 05,935,7144,1962,32,134,,Sold,NTREIS
PAST SALE,January-23-2019,Single Family Residential,4280 Wiley College Dr,Dallas,75241,124990,3,1,College Park Inst 01,1300,5942,1964,76,96,,Sold,NTREIS
PAST SALE,March-5-2019,Single Family Residential,10303 Carolina Oaks Dr,Dallas,75227,124999,3,1,Hillside Oaks Ph 05 02,964,4182,1998,35,130,,Sold,NTREIS
PAST SALE,February-15-2019,Single Family Residential,6328 Hidden Trail Dr,Dallas,75241,125000,3,1,Highland Hills 16,1032,7405,1967,53,121,,Sold,NTREIS
PAST SALE,January-30-2019,Single Family Residential,1615 Centerville Rd,Dallas,75228,125000,3,1,Casa View Heights,920,8886,1950,69,136,,Sold,NTREIS
PAST SALE,January-31-2019,Single Family Residential,4407 Collins Ave,Dallas,75210,125000,5,4,D L Dickerman,2427,4487,1965,68,52,,Sold,NTREIS
PAST SALE,January-9-2019,Single Family Residential,3011 El Benito Dr,Dallas,75212,125000,2,1,Gallini,720,4008,1954,90,174,,Sold,NTREIS
PAST SALE,March-20-2019,Condo/Co-op,4748 Old Bent Tree Ln #303,Dallas,75287,125000,1,1,Parkway Lane Condos,575,8015,1985,20,217,143,Sold,NTREIS
PAST SALE,March-25-2019,Single Family Residential,8142 Goldfield Dr,Dallas,75217,125000,3,2,EW MORTONS,864,10193,1955,15,145,,Sold,NTREIS
